1008,1398,346,6.1;6.1;3080467.5,1
1008,1398,346,6.1;6.1;2977467.5,1
13498,10261,129,9.8;11.2;3734016.5,54
13498,10261,129,7.4;1.2;390214.7,32
13498,10261,129,8.8;11.5;1535050.6,70
13498,10261,129,11.2;11.6;1979970.6,76
13498,10261,129,9.3;11.2;662633.2,79
13498,10261,129,8.3;11.6;2196137.2,99
13498,10261,129,6.9;12.2;4845945,27
13498,10261,129,9.6;11.1;-2299966,41
13498,10261,129,9.4;11.3;651303.4,13
13498,10261,129,9.2;11.2;1366041.5,92
13498,10261,129,9.5;11.5;1364758.5,25
13498,10261,129,4.5;11.4;1072000.9,25
13498,10261,129,8.4;11.7;2469562.8,65
1009,1399,129,8.7;11.6;1971314.4,33
1009,1399,129,6.5;12.1;4694205.5,9
1009,1399,129,9;11.1;-314383.6,42
1009,1399,129,8.7;11.6;1926374.2,77
1009,1399,129,9.5;11.4;1270649.2,43
1009,1399,129,9.1;11.4;848495.5,99
1009,1399,129,9.5;11.4;1284843.6,51
1009,1399,129,8.2;11.7;2711531.5,14
0,0,129,6.7;1.2;4071082.8,28
0,0,129,6.7;1.2;4082359,47
0,0,129,6.7;1.2;414183.1,23
13498,1401,129,8.9;11.3;728402.1,25
13498,1401,129,9.8;11.2;2526427.5,17
1008,1398,129,9.1;11.1;-6667853.5,89
1008,1398,129,1;1.1;-977153.8,65
1008,1398,129,8.9;11.5;1372101.2,27
13498,1402,129,9.3;11.2;26605.4,17
13498,1402,129,9.2;11.2;2526101.5,65
13498,1402,129,7.6;12.1;4524669,17
13498,1402,129,9.5;11.5;1464858.5,90
13498,5478,129,9.1;11.3;756191.3,2
13498,5478,129,9.2;13.1;959232.6,71
13498,1400,129,9.2;11.2;262358.7,34
13498,10261,128,10.9;14.4;1601182.8,3
13498,10261,128,11.2;10.6;-2715926.5,2
13498,10261,128,1.2;12.6;721822.1,5
13498,10261,128,11.7;14.7;1734335.6,1
13498,10261,128,13.1;12.8;7835483,17
13498,10261,128,11.2;10.6;-3124162.8,14
13498,10261,128,11.6;12.6;6927814,31
13498,10261,128,10.6;15.3;2049497.4,33
13498,10261,128,1.3;12.6;719585.3,21
13498,10261,128,11.5;1.1;-7686141,27
13498,10261,128,10.3;1.2;4168441.5,27
13498,10261,128,11.5;11.1;-3777025.2,13
1008,1398,128,11.2;1.2;38314.6,1
1008,1398,128,1.3;12.6;7223789,15
1008,1398,128,11.6;12.6;694645.8,1
1008,1398,128,11.5;12.6;689165.7,9
1008,1398,128,11.6;12.6;6956557.5,2
1008,1398,128,13.1;12.4;6164629.5,6
1008,1398,128,1.3;12.6;724159.6,22
1008,1398,128,11.6;12.6;694645.8,1
1009,1399,128,11.2;10.7;-2528431.5,3
1009,1399,128,11.2;11.7;2331534.5,6
1009,1399,128,11.4;11.5;1472038.1,9
1009,1399,128,11.5;12.6;694035.7,11
1009,1399,128,11.2;11.2;4247054.5,19
1009,1399,128,11.5;11.2;284379.2,16
13498,1402,128,11.5;14.3;1548696.6,10
13498,1401,128,11.7;12.7;73631.1,1
13498,1400,128,11.6;12.6;6891514.5,6
13498,1400,128,13.1;12.8;792640.3,12
13498,5478,128,13.1;12.6;7252386.5,2
3608,3345,144,5.6;5.3;-372142.7,1
3610,3345,144,6.8;6.7;311653.5,5
3609,3345,144,6.7;8;958530.6,10
3610,3345,144,7.2;7.5;707209.2,19
3608,3345,144,5.9;5;-5492359,9
3609,3345,144,6.2;7;4592511,12
3610,3345,144,7.2;7.5;6993089,30
3608,3345,144,5.2;5.2;-4146755,4
3610,3345,144,6.1;7;4512365.5,21
3610,3345,144,6.1;7.4;6486854.5,10
3609,3345,144,7.1;7.4;650814.9,11
3608,3345,144,5.5;4.4;-833344.3,12
13498,1401,144,5.2;8;971619.3,8
0,0,144,6.1;5.8;-1384305.9,8
0,0,144,6.1;5.8;-136598.8,24
13498,10261,144,4.9;6.5;1938085.6,16
13498,10261,144,5.2;6.4;1854350,23
13498,10261,144,6.2;6.2;876662.3,18
13498,10261,144,8.5;5.7;-1926216.4,12
13498,10261,144,6.7;6.8;367824.5,10
3782,1385,144,5.6;5;-545755.7,18
1009,1399,144,6.1;6;-3858201,1
1009,1399,144,8.3;5.3;-3848484.5,17
3664,108,144,7.7;5.5;-292670.5,8
3663,3046,144,7.5;5.4;-359876.3,4
10183,541,341,9.7;8.5;-134783.3,1
6133,541,341,9.1;10.5;-33558.9,5
10183,541,341,9.7;8.5;-134783.3,1
6133,541,341,9.1;10.5;-33558.9,5
6133,541,341,9.1;10.5;-33558.9,5
10183,541,341,9.7;8.5;-134783.3,1
6133,541,341,8.3;10.7;-253345.2,6
10183,541,341,9.7;8.5;-134783.3,1
6133,541,341,9.1;10.5;-33558.9,5
10183,541,341,9.7;8.5;-134783.3,1
6133,541,341,9.1;10.5;-33558.9,5
10183,541,341,9.7;8.5;-134783.3,1
6133,541,341,8.3;10.7;-253345.2,6
10183,541,341,9.7;8.5;-134783.3,1
6133,541,341,9.1;10.5;-33558.9,5
10183,541,341,9.7;8.5;-134783.3,1
10183,541,341,9.7;8.5;-134783.3,1
6133,541,341,8.3;10.7;-253345.2,6
10183,541,341,9.7;8.5;-134783.3,1
6133,541,341,8.3;10.7;-253345.2,6
10183,541,341,9.7;8.5;-134783.3,1
6133,541,341,8.3;10.7;-253345.2,6
10183,541,341,9.7;8.5;-134783.3,1
6133,541,341,8.3;10.7;-253345.2,6
10183,541,341,8.8;11.9;3664811,8
10183,541,341,9.7;8.5;-134783.3,1
6133,541,341,8.3;10.7;-253345.2,6
10183,541,341,9.7;8.5;-134783.3,1
6133,541,341,8.3;10.7;-253345.2,6
