BNpcBaseId,BNpcNameId,TerritoryTypeId,Position,Subtype
1445,244,141,19.3;26.2;238.23656,0
1445,244,141,21.7;27;278.04385,0
1445,244,141,21.2;20;-72.70109,0
1445,244,141,19.4;19;-119.828476,0
1445,244,141,19.1;16.8;-232.72855,0
1445,244,141,18.7;13;-419.11557,0
1445,244,141,22.4;30.3;442.09653,0
1445,244,141,24.7;30.4;447.8725,0
1445,244,141,25.2;33.6;607.9669,0
385,632,141,19.7;25.8;216.6602,0
385,632,141,18.7;26.4;248.97351,0
385,632,141,21.1;25.8;219.63405,0
385,632,141,20.6;27.6;310.99182,0
385,632,141,21.4;28.7;363.58585,0
385,632,141,22.2;25.8;216.95808,0
385,632,141,22.7;24.4;146.66263,0
385,632,141,21.6;27.4;299.8708,0
385,632,141,23.2;26.8;269.04062,0
385,632,141,23.4;27.8;316.3919,0
385,632,141,22.8;29.5;402.96863,0
385,632,141,24.1;29.3;393.11084,0
385,632,141,24;30.8;470.0287,0
385,632,141,22.6;31.6;509.11642,0
385,632,141,24.3;31.8;518.736,0
385,632,141,24.7;33.1;583.45935,0
385,632,141,23.5;33.6;607.524,0
385,632,141,25.4;31.9;524.2464,0
385,632,141,25.5;30.4;448.4852,0
385,632,141,25.9;33.5;604.32416,0
385,632,141,22.8;34.8;667.48114,0
385,632,141,23.9;34.9;673.373,0
385,632,141,26.5;32.5;554.4817,0
385,632,141,22.5;33.7;615.29224,0
385,632,141,26.5;31.4;499.1627,0
351,262,141,18.8;26.4;248.91525,0
351,262,141,20.8;27.7;314.64697,0
351,262,141,19.8;27.1;281.61603,0
351,262,141,20.3;25.8;217.80751,0
351,262,141,19.3;25.1;182.69437,0
351,262,141,21.5;26.6;260.6042,0
351,262,141,22.1;28.5;354.4597,0
351,262,141,22.6;31.3;492.11798,0
351,262,141,23.2;32.5;554.3285,0
351,262,141,22.3;34;626.33685,0
351,262,141,24.4;34.5;651.29175,0
795,1277,141,19.1;27.8;316.1595,0
797,1277,141,22.1;32.9;575.715,0
1157,1277,141,19.3;21.2;-10.90875,0
1157,1277,141,18;15.6;-292.70215,0
302,308,141,19.8;24.8;167.1702,0
302,308,141,21.4;24.7;164.87764,0
302,308,141,21.6;23.6;110.57636,0
302,308,141,26.5;19.3;-107.11513,0
302,308,141,27.6;18.7;-137.16881,0
302,308,141,27.6;20.3;-57.86596,0
302,308,141,28.7;18.7;-137.75482,0
1214,1352,141,21.2;24.4;150.92691,0
160,289,141,21.1;24;126.78715,0
160,289,141,22.1;24.2;138.51501,0
160,289,141,22.8;20.5;-45.72982,0
160,289,141,22.9;19.4;-102.60045,0
160,289,141,24.2;17.7;-188.68848,0
160,289,141,24.8;16.6;-241.58102,0
160,289,141,22.1;22.9;73.81531,0
101,317,141,17.5;24.1;132.29753,0
100,317,141,18.5;23.7;111.93896,0
101,317,141,16.1;23.4;96.845146,0
41,201,141,20.4;23.7;114.476326,0
41,201,141,18.2;23.6;110.05026,0
41,201,141,20;21.9;25.08712,0
41,201,141,18.9;21.7;11.849797,0
41,201,141,17.5;22.3;45.325424,0
41,201,141,21.7;20.5;-45.210518,0
41,201,141,19;20.1;-67.26923,0
41,201,141,20.1;19.1;-114.94931,0
41,201,141,22.5;18.9;-128.63512,0
41,201,141,22.5;17.5;-196.59459,0
41,201,141,19.7;17.4;-201.19214,0
41,201,141,23.6;17.3;-208.77753,0
41,201,141,21.5;17.3;-206.8333,0
41,201,141,17.8;20.3;-56.092064,0
41,201,141,18.7;18.7;-134.94276,0
41,201,141,21.1;15.9;-277.74286,0
41,201,141,18.3;16.4;-253.25671,0
41,201,141,19.6;15.3;-306.37967,0
41,201,141,18.4;15.2;-311.97934,0
41,201,141,20.6;14.5;-347.5059,0
41,201,141,22.1;14.3;-354.3921,0
41,201,141,17.9;13.7;-385.41885,0
41,201,141,19.2;13.5;-396.1469,0
41,201,141,17.3;16.5;-247.23383,0
41,201,141,19.3;12.3;-454.07593,0
41,201,141,17.2;23.9;125.47803,0
41,201,141,17.2;19.2;-111.27603,0
41,201,141,16.8;20.6;-42.629475,0
41,201,141,18.3;17.6;-191.12515,0
41,201,141,16.8;14.9;-324.99207,0
41,201,141,14.8;21.6;6.804265,0
41,201,141,14.7;23.2;89.792015,0
41,201,141,16.1;22.5;52.06368,0
41,201,141,16;19.4;-102.038124,0
432,294,141,19.6;23.6;107.6804,0
432,294,141,20.7;22.2;36.405296,0
432,294,141,21.7;20.7;-34.34513,0
432,294,141,21.4;19.6;-89.108154,0
432,294,141,22.2;18.6;-141.53072,0
432,294,141,23.3;17.8;-183.72981,0
432,294,141,20;17.2;-212.10854,0
432,294,141,21.5;17;-220.86534,0
432,294,141,23.9;16.8;-229.51125,0
432,294,141,21.2;15.8;-280.902,0
432,294,141,18.4;15.6;-289.89563,0
432,294,141,18.1;14.4;-351.6682,0
432,294,141,17.8;13.2;-412.4816,0
432,294,141,17.2;15.8;-283.50928,0
432,294,141,17.1;14.6;-340.2995,0
1276,874,141,18.2;23.5;101.29746,0
205,318,141,21.9;25.6;209.82648,0
205,318,141,22.1;26.6;258.19327,0
205,318,141,23.1;24.5;154.76167,0
205,318,141,23.4;25.8;220.08138,0
205,318,141,23.7;27.6;308.71976,0
205,318,141,23.5;29.2;389.42984,0
205,318,141,23.5;30.2;437.10492,0
205,318,141,24.6;31;480.07422,0
205,318,141,24.7;29.3;392.45123,0
205,318,141,24.6;32.2;537.4328,0
205,318,141,24.2;33.2;586.00446,0
205,318,141,25.6;33.4;596.86945,0
205,318,141,26.2;30.8;468.88422,0
205,318,141,25.8;29.8;418.08987,0
205,318,141,26.6;33.1;585.0814,0
431,282,141,18.2;22;27.810577,0
431,282,141,19.4;21.6;7.9972034,0
431,282,141,18.8;19.8;-83.90423,0
431,282,141,20.3;19.3;-105.99181,0
431,282,141,17.7;21;-20.302547,0
431,282,141,18.6;18.2;-160.60846,0
431,282,141,20;15.5;-297.00296,0
431,282,141,20.8;14.4;-351.4398,0
431,282,141,21.9;14.3;-355.70425,0
431,282,141,19.1;14;-370.74844,0
431,282,141,18.6;12.6;-443.63147,0
431,282,141,16.9;22;26.155895,0
431,282,141,15.6;21.6;6.9162226,0
431,282,141,14.3;23.5;104.835754,0
431,282,141,14.2;22.2;36.86088,0
1133,1367,141,19.9;20.6;-41.73984,0
197,292,141,22.7;19.9;-74.381325,0
197,292,141,23.6;18.9;-126.61661,0
197,292,141,24.6;17.8;-180.35022,0
197,292,141,24.8;19.1;-116.37436,0
197,292,141,25.8;20.4;-53.773872,0
197,292,141,26.1;19.3;-105.09994,0
197,292,141,26.2;17.8;-182.68037,0
197,292,141,27;20.7;-35.040184,0
197,292,141,28.5;20.5;-47.786934,0
197,292,141,29;19.5;-95.58253,0
197,292,141,30;19.2;-109.3571,0
38,279,141,22.7;20.1;-66.02118,0
38,279,141,23.8;20.2;-61.431686,0
38,279,141,23.7;19;-122.562775,0
38,279,141,24.2;17.5;-195.64754,0
38,279,141,24.8;19.7;-86.413055,0
38,279,141,24.9;20.9;-26.648962,0
38,279,141,25.6;17.8;-180.6348,0
38,279,141,25.8;19.5;-96.608345,0
38,279,141,26.7;17.5;-197.85696,0
38,279,141,27;19;-122.37534,0
38,279,141,27.4;20.1;-68.80595,0
38,279,141,28.4;19.2;-113.85891,0
38,279,141,25.2;16.1;-265.66934,0
38,279,141,30.4;19.1;-118.35445,0
38,279,141,25.9;20.5;-45.89592,0
38,279,141,28.6;20.2;-63.597042,0
794,1276,141,20.9;18.8;-130.1474,0
353,330,141,23.4;20.5;-47.401123,0
353,330,141,24.4;21.1;-15.61005,0
175,288,141,23.8;19.5;-96.059364,0
175,288,141,24.2;20.5;-44.720016,0
175,288,141,25.2;21;-20.374615,0
352,326,141,23.9;21.1;-18.050892,0
355,328,141,24;21.2;-13.03288,0
736,254,141,22.1;16.8;-229.5104,0
735,246,141,22.1;16.8;-233.8986,0
735,246,141,22.3;15.5;-297.8763,0
26,216,141,26.8;19.8;-82.67809,0
26,216,141,27.3;18.7;-136.18616,0
26,216,141,28.3;18.9;-128.28989,0
26,216,141,27.8;17.7;-185.05841,0
197,293,141,17.2;13.8;-380.82578,0
197,293,141,17.9;15.5;-295.58173,0
771,266,141,19.4;21.2;-10.509201,0
771,266,141,17.3;19.4;-102.181885,0
771,266,141,16.1;19.8;-80.01305,0
1178,1341,141,21;25.6;209.7635,0
1272,870,141,21.2;25.6;209.3291,0
3180,2924,141,17.8;18.8;-131.73618,0
3180,2924,141,18.1;17.5;-198.10165,0
3180,2924,141,19.3;23.7;112.17989,0
3180,2924,141,19.1;21.8;16.885363,0
3197,2941,141,19.4;23.6;108.8246,0
3197,2941,141,17.8;18.9;-127.18787,0
3197,2941,141,21.7;13.7;-385.9329,0
1299,1348,141,23;16.5;-245.7577,0
1277,875,141,17;14.8;-333.13745,0
206,306,145,11.3;28.1;334.06805,0
206,306,145,11.7;26.8;267.58304,0
206,306,145,12.4;25.8;216.67307,0
206,306,145,13;27.7;314.03696,0
206,306,145,12.9;29;377.8116,0
206,306,145,13.9;26.7;263.0079,0
206,306,145,14.1;25.6;206.56898,0
206,306,145,15.3;27.4;298.25983,0
206,306,145,15.8;25.4;197.04697,0
206,306,145,16.3;24.4;146.78654,0
206,306,145,16.8;30.2;439.32208,0
206,306,145,18;30.6;458.87967,0
206,306,145,15.5;29.9;424.89658,0
131,113,145,12.5;27.8;318.58093,0
131,113,145,13.1;26.3;244.50189,0
131,113,145,13.4;29.3;394.0047,0
131,113,145,11.7;25.4;196.40607,0
131,113,145,14.7;27.5;304.9552,0
131,113,145,15.2;25;176.7896,0
131,113,145,18.1;26.4;248.12096,0
131,113,145,18.9;23.5;104.05805,0
131,113,145,19.5;25.2;187.10194,0
131,113,145,17.6;29.5;401.2647,0
131,113,145,16.6;30;430.6241,0
131,113,145,15.1;30;426.3161,0
131,113,145,14;22;27.773623,0
131,113,145,17.9;20.7;-37.810173,0
792,1275,145,12.8;24.9;175.6361,0
793,1275,145,14.8;22.3;42.91278,0
1198,1277,145,15.7;27.4;297.59427,0
1159,1277,145,27.7;17.2;-210.07376,0
138,302,145,16.2;25.9;222.8101,0
138,302,145,17.4;26.5;255.2718,0
194,274,145,16.6;27.8;320.00668,0
194,274,145,17.9;27.2;288.55942,0
194,274,145,18.3;25.5;204.94588,0
194,274,145,15.5;23.4;97.09688,0
194,274,145,18.4;22.7;61.784798,0
194,274,145,19.4;21.9;22.973541,0
194,274,145,18.9;24.5;154.97467,0
194,274,145,18.4;21.4;0.25751853,0
194,274,145,17;22.2;36.583874,0
194,274,145,15.7;22.1;31.637444,0
193,273,145,17.6;27.2;287.98303,0
193,273,145,16;23.6;108.5192,0
193,273,145,18.3;24.8;170.64983,0
193,273,145,18.4;22.7;65.14955,0
193,273,145,16.3;28.6;359.03015,0
193,273,145,19.4;21.7;15.383145,0
193,273,145,15.4;22.1;33.027126,0
193,273,145,17.4;21.4;0.16248894,0
735,247,145,18.6;27.6;309.0138,0
735,247,145,19.9;27.2;289.48166,0
737,250,145,19;27.4;299.66724,0
737,250,145,20;27.4;296.42545,0
737,250,145,19.3;28.4;347.6453,0
203,272,145,22;22.4;50.36091,0
203,272,145,23.7;22.1;32.695793,0
203,272,145,25.2;21.9;24.386292,0
203,272,145,26.5;21.5;2.3052988,0
203,272,145,24.2;20.4;-49.369675,0
36,296,145,22.4;22.3;45.406654,0
36,296,145,23.9;22.5;52.69775,0
36,296,145,25.2;21.5;3.273112,0
36,296,145,26.3;21.7;14.886762,0
36,296,145,22.5;20.5;-47.645935,0
36,296,145,24.5;20.2;-60.73202,0
36,296,145,24.6;18.6;-141.98383,0
36,296,145,25.8;18.1;-164.76788,0
36,296,145,27.2;18.8;-130.34618,0
36,296,145,26;16.8;-233.94417,0
36,296,145,27.7;17.4;-199.44939,0
36,296,145,28.8;17.6;-192.64217,0
36,296,145,23.5;19.8;-81.70165,0
170,268,145,23.2;22.9;73.0724,0
170,268,145,23.6;24.4;149.10466,0
799,1255,145,23.8;22.4;50.3241,0
168,251,145,24.7;21.4;-0.8643701,0
168,251,145,25;19.9;-76.31041,0
1343,1245,145,22.3;21.3;-6.7476,0
204,271,145,25.5;24.6;160.92827,0
204,271,145,27;24.5;154.17632,0
167,256,145,25.1;20.9;-28.189774,0
166,245,145,25.5;20.8;-32.51355,0
166,245,145,17;26.8;267.93185,0
399,634,145,26.5;24.8;166.81139,0
399,634,145,27.8;23.7;115.44662,0
1207,1371,145,24.8;20.4;-52.435173,0
1162,1371,145,16.9;26.8;266.3178,0
2128,1503,145,27.2;24.1;133.50555,0
353,1311,145,26.6;19.2;-113.61527,0
354,1310,145,27;19.1;-114.97329,0
952,0,145,17.4;28;326.47583,0
952,0,145,13.5;24.2;139.87268,0
952,0,145,21.1;20.8;-31.4,0
1282,880,145,17.3;24.1;132.51064,0
1281,879,145,17.5;23.9;125.698494,0
1283,881,145,17.6;24.1;134.7562,0
12,301,145,21.9;20.3;-55.149876,0
12,301,145,22.9;19.7;-86.5404,0
181,281,145,24.2;19.1;-114.35818,0
181,281,145,25.7;17.7;-186.82666,0
181,281,145,27;17.1;-215.03957,0
181,281,145,28.6;16.9;-227.25568,0
181,281,145,29.6;17.5;-195.26059,0
352,1309,145,26.3;19;-123.56697,0
41,1199,145,12.3;22.9;72.234634,0
3181,2925,145,18.8;22.4;47.900948,0
3181,2925,145,17.5;24.7;162.01767,0
3181,2925,145,29.5;17.3;-207.80038,0
1406,1223,145,11.8;27.1;281.42865,0
168,249,145,16.9;26.8;266.3626,0
167,253,145,17;26.7;264.15714,0
3198,2942,145,23.9;21.1;-14.25627,0
23,23,145,27.6;17.4;-203.457,0
194,2050,145,26.6;18.5;-145.92189,0
193,2049,145,26.5;18.5;-148.3607,0
793,1275,147,22;29.1;383.961,0
791,1275,147,22;22.3;42.70066,0
792,1275,147,19.3;19.6;-91.27579,0
1162,1275,147,22.6;25.2;189.88498,0
1163,1275,147,22.4;23.5;101.01883,0
131,113,147,20.6;28;328.26303,0
131,113,147,22;27.5;301.9752,0
131,113,147,21.9;26.3;242.23291,0
131,113,147,23.3;25.5;203.93251,0
131,113,147,21.6;24.7;164.95926,0
131,113,147,23.5;24.2;139.10423,0
131,113,147,24.5;25.9;221.63605,0
131,113,147,21.6;23.4;96.33891,0
131,113,147,23.9;22.8;68.08941,0
131,113,147,24.5;21;-21.144745,0
131,113,147,20.4;17.9;-178.366,0
131,113,147,19.2;18.1;-164.16055,0
131,113,147,20.1;16.7;-236.53204,0
131,113,147,18;19.1;-117.6,0
131,113,147,17.6;16.5;-246.34436,0
131,113,147,17.5;17.7;-186.58118,0
131,113,147,18.3;14.8;-331.80466,0
131,113,147,19.5;14.5;-344.7485,0
131,113,147,26.2;21.6;9.802356,0
173,304,147,22.1;26.8;268.60324,0
173,304,147,21;26.4;250.4839,0
173,304,147,21.4;25;176.7306,0
173,304,147,23;24.1;134.83069,0
173,304,147,22;23.2;87.64188,0
173,304,147,23.2;23.1;83.942604,0
173,304,147,24.5;22.5;53.31376,0
173,304,147,24.8;21.5;3.6161485,0
188,275,147,23.7;26.6;257.79837,0
188,275,147,23.4;25.6;207.03546,0
188,275,147,22.4;23.5;104.39838,0
188,275,147,23.4;23;79.22184,0
188,275,147,21;26.9;271.09814,0
327,270,147,25.1;23.2;86.52008,0
327,270,147,26.1;23.3;95.92805,0
2106,1718,147,21.8;29.4;397.7983,0
952,0,147,21.5;27.5;302.68182,0
3200,2944,147,21;24.9;172.65695,0
2139,1512,147,25.7;23.2;90.00306,0
2168,1726,147,22;22.5;55.77166,0
183,242,147,24;22;27.210567,0
183,242,147,24.8;20.5;-46.664036,0
183,242,147,22.6;25.3;193.32063,0
3183,2927,147,19;16.7;-237.29285,0
3183,2927,147,21.1;25;179.25125,0
55,53,147,19.6;16.7;-236.33595,0
62,59,147,18.4;17;-219.40057,0
62,59,147,18.9;14.3;-354.7934,0
62,59,147,16.9;17.7;-184.1223,0
64,61,147,18.9;16.2;-260.34348,0
64,61,147,18;17.5;-196.56674,0
64,61,147,17.7;14.6;-341.9225,0
64,61,147,16.8;17.6;-192.29167,0
64,61,147,16.9;16.4;-253.5897,0
61,58,147,18.5;15.7;-285.57916,0
61,58,147,17.1;16.1;-267.87476,0
63,60,147,17.8;15.9;-277.68765,0
10133,8138,147,17.5;18.4;-151.58017,0
200,269,147,17.3;16.8;-231.79109,0
200,269,147,17.3;15.2;-312.7172,0
2136,1509,147,18.8;14.3;-357.3661,0
2214,1681,147,25.7;22.6;59.511963,0
2217,1690,147,26.3;23;79.40401,0
2135,1508,147,25.2;20.3;-57.4,0
2138,1511,147,25.3;23.6;108.6814,0
1913,2005,147,20.9;29.9;422.6597,0
176,286,146,14.5;14;-373.91653,0
176,286,146,14.3;15.1;-316.33475,0
176,286,146,13.5;13.4;-400.88943,0
176,286,146,15.9;15.3;-305.98035,0
176,286,146,17;15.7;-287.90973,0
176,286,146,20.8;9;-621.48425,0
176,286,146,22.3;8.3;-654.1641,0
176,286,146,20.2;8;-672.12646,0
176,286,146,19.7;7;-720.4789,0
176,286,146,20.8;7;-723.3131,0
176,286,146,14.8;16.1;-266.96332,0
10131,8137,146,14.9;15.1;-314.863,0
10131,8137,146,16.4;15.8;-281.33167,0
57,564,146,14.9;13.7;-386.9187,0
57,564,146,13.6;13.9;-377.93988,0
57,564,146,15.3;15.9;-278.44672,0
57,564,146,16.7;16.5;-246.63313,0
57,564,146,19;15.9;-278.11154,0
57,564,146,20;16.1;-265.13525,0
57,564,146,17.7;15.5;-297.3616,0
57,564,146,22.4;14.4;-351.69446,0
57,564,146,22.4;12.6;-443.18454,0
57,564,146,19.4;11.8;-482.24353,0
57,564,146,21;11.8;-481.59155,0
57,564,146,20.9;10.5;-547.1566,0
57,564,146,20.1;8.7;-635.9004,0
57,564,146,21.1;7.8;-679.7735,0
57,564,146,19.6;7.4;-699.19794,0
57,564,146,23.4;12.4;-452.69992,0
57,564,146,15.9;13.3;-405.7548,0
57,564,146,17.1;12.5;-446.19293,0
174,303,146,15.5;13.3;-405.0735,0
174,303,146,21.4;10.8;-533.12604,0
174,303,146,19.4;10.5;-544.39215,0
174,303,146,21;9.7;-588.0708,0
174,303,146,19.4;8.9;-625.49744,0
174,303,146,15.2;15.2;-313.01096,0
174,303,146,16.5;12.9;-426.32425,0
174,303,146,17.6;12;-473.6892,0
174,303,146,18.3;10;-571.24805,0
795,1277,146,16.4;15;-323.3549,0
798,1277,146,18.1;14.2;-361.4515,0
796,1277,146,20.3;13.8;-382.8017,0
356,307,146,16.9;17.9;-177.24126,0
356,307,146,16.3;19.3;-104.2648,0
356,307,146,20.7;29.5;405.51193,0
356,307,146,21.3;30.9;472.11206,0
356,307,146,19.5;32.4;550.6702,0
1005,1343,146,17.7;17.8;-181.7737,0
1162,1343,146,23.1;21.8;18.966211,0
134,116,146,16;19.5;-95.59966,0
134,116,146,20.3;28.9;374.9097,0
134,116,146,20.7;31.5;501.45303,0
134,116,146,17.9;31.6;509.65015,0
134,116,146,22;30.2;437.561,0
134,116,146,19.5;33.1;585.64624,0
134,116,146,21.1;33.1;584.8252,0
134,116,146,21.8;34.8;668.5052,0
134,116,146,23.1;33.1;582.4505,0
134,116,146,24.3;34.1;631.9321,0
134,116,146,23.5;37.4;796.8632,0
134,116,146,21.4;37.8;817.2827,0
134,116,146,24.1;39.3;895.14813,0
134,116,146,25.4;37.6;806.747,0
134,912,146,18.8;18.8;-133.72856,0
134,912,146,19.8;18.2;-160.29268,0
134,912,146,19.8;20.4;-53.412777,0
134,912,146,18.5;22.3;42.338203,0
134,912,146,19.5;23;77.68299,0
134,912,146,19.3;24;128.94492,0
134,912,146,18.1;24.3;144.15504,0
134,912,146,15.8;25.5;203.84308,0
134,912,146,19.1;26.3;245.35535,0
134,912,146,19.7;25;178.78413,0
134,912,146,20.2;19.3;-108.04447,0
134,912,146,20.9;18.2;-161.74445,0
134,912,146,22.8;16.1;-264.4239,0
134,912,146,20.6;21.5;1.9513854,0
134,912,146,23.7;21.2;-9.425101,0
134,912,146,26;23.1;81.70033,0
134,912,146,26.6;20.7;-36.47044,0
134,912,146,23.7;24.3;141.06993,0
134,912,146,24.3;25.3;191.04832,0
134,912,146,24.3;26.3;245.67953,0
134,912,146,23.9;27.7;312.84866,0
134,912,146,21.9;25.6;209.29967,0
18,320,146,19;16.6;-242.0589,0
18,320,146,20;17.1;-215.49707,0
741,1389,146,18.6;20;-71.79082,0
741,1389,146,20.4;21.7;13.984422,0
741,1389,146,21.7;21.8;17.007477,0
740,1388,146,18.7;20;-72.99113,0
740,1388,146,20.4;21.6;8.254537,0
740,1388,146,21.9;21.8;18.954144,0
19,323,146,19.1;17.3;-206.24469,0
19,323,146,20.1;16.7;-234.9502,0
2260,1999,146,19.4;17.2;-213.36732,0
2259,1998,146,19.4;16.9;-224.92567,0
740,253,146,19.5;20.2;-62.2506,0
740,253,146,19.2;22.9;72.77355,0
740,253,146,19.1;26.1;231.53772,0
740,253,146,20.4;28.6;360.07385,0
740,253,146,22.5;16.3;-257.435,0
740,253,146,20.9;24;130.24344,0
742,258,146,18.3;20.6;-43.611256,0
742,258,146,20;20.1;-65.47375,0
742,258,146,17.5;22.3;42.374573,0
742,258,146,19.3;22.4;46.28967,0
742,258,146,15.9;23.7;112.84016,0
742,258,146,16.7;25.4;200.9639,0
742,258,146,20.7;18.4;-150.19995,0
742,258,146,21.9;15.8;-281.5931,0
742,258,146,22.9;16.1;-266.06216,0
742,258,146,21;20.7;-36.02925,0
742,258,146,23.9;27.4;296.41687,0
742,258,146,19;19.6;-89.99684,0
2454,258,146,29.6;19.4;-99.13718,0
739,245,146,18.6;20.7;-37.96064,0
739,245,146,20;20;-71.27174,0
739,245,146,18.3;21.9;25.814617,0
739,245,146,19.5;22.4;49.42394,0
739,245,146,17.3;22.4;46.23114,0
739,245,146,16;23.5;104.7921,0
739,245,146,18.6;23.8;118.2117,0
739,245,146,16.5;25.5;201.09248,0
739,245,146,18.8;19.4;-100.350174,0
739,245,146,22.6;15.5;-298.893,0
739,245,146,21.1;20.5;-44.30102,0
358,2511,146,19.2;21.1;-16.547834,0
358,2511,146,18;21.8;19.22523,0
358,2511,146,19.5;22.1;32.296165,0
358,2511,146,17.1;23.4;98.74898,0
358,2511,146,21.3;20.9;-25.502825,0
2452,1390,146,17.3;22.3;41.18408,0
2452,1390,146,19.3;22.4;50.82776,0
2452,1390,146,15.9;23.5;105.1499,0
2452,1390,146,16.8;25.3;195.9105,0
2452,1390,146,21;20.5;-48.3559,0
358,243,146,18.8;23.2;88.0278,0
358,243,146,16.1;24.7;165.81206,0
358,243,146,20.9;26.2;240.29694,0
358,243,146,22.4;24.7;161.39905,0
358,243,146,20.5;24;126.483345,0
741,249,146,19.4;23.9;121.1984,0
741,249,146,19.2;25.9;224.8722,0
741,249,146,20.6;28.5;353.966,0
741,249,146,21.1;16.6;-242.7983,0
741,249,146,20.6;22.4;50.885994,0
741,249,146,20.9;23.8;118.1962,0
741,249,146,23.9;28;330.48535,0
739,2297,146,18;24.6;158.3428,0
739,2297,146,19.7;24.5;152.9106,0
739,2297,146,20.2;25.7;212.6649,0
739,2297,146,23.9;24.3;143.1754,0
742,1879,146,17.9;24.6;160.3876,0
742,1879,146,19.8;25.2;189.21216,0
742,1879,146,23.7;24.6;156.86845,0
742,1879,146,25;26.2;240.9857,0
