0,0,346,6;6;-5610805.5,12
1008,1398,346,6.1;6.1;3080467.5,1
1008,1398,346,6.1;6.1;2977467.5,1
1008,1398,346,6.1;6;-239219.5,1
1008,1398,346,6.1;6.1;3238467.5,1
1008,1398,346,6.1;6.1;2319348.5,12
13961,10349,346,6.1;6;-1499999.2,12
13961,10349,346,6;6;-2.6,12
1009,1399,346,6.1;6.1;2804467.5,1
1009,1399,346,6.1;6.1;1321730.6,12
1009,1399,346,5.9;6;-3436518.8,12
10487,8227,346,6.1;6;-28405.1,13
13498,5478,346,6.1;6.1;3011538.5,1
13498,5478,346,6.1;6.2;632963.1,12
13498,5478,346,6.1;6.2;685148.8,12
13498,5478,346,6.1;6.1;3087538.8,1
13498,10261,129,9.8;11.2;3734016.5,54
13498,10261,129,7.4;1.2;390214.7,32
13498,10261,129,8.8;11.5;1535050.6,70
13498,10261,129,11.2;11.6;1979970.6,76
13498,10261,129,9.3;11.2;662633.2,79
13498,10261,129,8.3;11.6;2196137.2,99
13498,10261,129,6.9;12.2;4845945,27
13498,10261,129,9.6;11.1;-2299966,41
13498,10261,129,9.4;11.3;651303.4,13
13498,10261,129,9.2;11.2;1366041.5,92
13498,10261,129,9.5;11.5;1364758.5,25
13498,10261,129,4.5;11.4;1072000.9,25
13498,10261,129,8.4;11.7;2469562.8,65
13498,10261,129,6.9;12.2;4857844.5,34
13498,10261,129,9.5;11.5;1364758.5,34
13498,10261,129,8.7;11.6;2140633.5,58
13498,10261,129,4.8;12.1;4733338.5,29
13498,10261,129,9.2;11.2;2025868.8,25
13498,10261,129,9.3;11.4;838815.7,88
13498,10261,129,8.9;11.5;1625098.4,87
13498,10261,129,6.9;12.2;4845945,46
13498,10261,129,9.3;1.3;8825651,98
13498,10261,129,7.7;14.5;1679962.4,56
13498,10261,129,9.2;11.7;2793328.8,45
13498,10261,129,6.7;12.1;4320618.5,55
13498,10261,129,7.7;11.9;375010.6,11
13498,10261,129,4.7;11.7;2502255.5,53
13498,10261,129,10.2;11.2;1563225.8,40
13498,10261,129,8.3;11.5;1787058,87
13498,10261,129,9.5;11.5;1364758.5,98
13498,10261,129,11.3;10.9;-1372767.4,49
13498,10261,129,11.4;11.5;1352537.5,89
13498,10261,129,9;11.1;-6824422,96
13498,10261,129,10.8;11.2;2552832.8,40
13498,10261,129,9.2;11.4;1261635.2,14
13498,10261,129,9.2;11.6;189699.6,65
13498,10261,129,9.6;11.6;2266315.5,14
13498,10261,129,9.9;11.1;-2555764.5,96
