BNpcBaseId,BNpcNameId,TerritoryTypeId,Position,Subtype
0,0,131,14.2;10.3;-43.842358,0
13498,10261,131,13.9;10.4;-39.11075,0
13498,10261,131,12.1;11.4;8.502193,0
13498,10261,131,13.1;9.1;-105.731735,0
13498,10261,131,13;12.4;58.83581,0
13498,10261,131,14.3;12;41.71145,0
13498,10261,131,9.9;11;-7.5161905,0
13498,10261,131,11.7;10.4;-41.938053,0
13498,10261,131,11.8;13.4;110.01376,0
13498,10261,131,10.9;11.5;17.535831,0
1008,1399,131,13.2;9.2;-98.55883,0
1008,1399,131,14;10.4;-38.6119,0
1008,1399,131,12;11.7;23.379519,0
1008,1399,131,11.6;13.2;98.44252,0
13498,1402,131,13.8;10.5;-32.006367,0
13498,1402,131,14.3;11.5;14.163591,0
13498,1402,131,13;12.4;62.21344,0
1008,1398,131,13.9;10.4;-38.516487,0
1008,1398,131,13.2;9.1;-106.09241,0
1008,1398,131,14.2;11.4;9.173349,0
1008,1398,131,12.1;11.6;19.248703,0
1008,1398,131,13.5;12.7;77.18704,0
7245,6565,131,14.2;12;40.69297,0
13498,1400,131,13.8;10.5;-32.41737,0
13498,1404,131,13.8;10.5;-33.239223,0
13498,1404,131,13.2;9.1;-106.191734,0
13498,1404,131,10.9;10.9;-16.963367,0
1008,5478,131,13.8;10.5;-32.01468,0
13498,5478,131,12.1;11.6;20.817713,0
10487,8227,131,11.6;13.2;100.1022,0
13498,10261,1191,16.8;9.8;-580.5614,0
13498,10261,1191,17;23.9;124.94353,0
13498,10261,1191,31.6;25.5;201.76436,0
952,0,1191,16.6;9.7;-584.28076,0
952,0,1191,18.3;9.9;-577.27374,0
952,0,1191,16.9;23.9;122.79262,0
952,0,1191,13.2;15.5;-298.21683,0
952,0,1191,12.1;22.1;33.800087,0
952,0,1191,13.4;14.5;-345.76996,0
952,0,1191,31.9;25.4;200.16563,0
952,0,1191,11.7;15.8;-282.70206,0
952,0,1191,9.8;17.9;-174.51648,0
952,0,1191,9.2;18.9;-128.90263,0
952,0,1191,13.8;19.6;-89.003136,0
952,0,1191,14.7;21.1;-18.187881,0
952,0,1191,27.2;33.4;598.0291,0
952,0,1191,17;21.2;-11.230993,0
17492,13108,1191,14.9;24.6;158.83743,0
17492,13108,1191,16.2;21.9;24.12785,0
17492,13108,1191,18.8;25.9;223.34128,0
17492,13108,1191,15.6;26.3;245.93442,0
17492,13108,1191,16.9;26.4;247.35905,0
17492,13108,1191,14.3;23.6;110.22651,0
17492,13108,1191,13.9;27.3;294.5578,0
17492,13108,1191,16.8;28.5;351.5349,0
17492,13108,1191,14.2;28.7;362.7979,0
17492,13108,1191,13.1;28.8;370.2631,0
17492,13108,1191,15.6;29.4;400.32614,0
17492,13108,1191,14;22.4;50.90774,0
17492,13108,1191,14.9;21.4;0.26320362,0
17492,13108,1191,18;21.4;-0.2241764,0
17492,13108,1191,15.5;19.9;-77.9215,0
17492,13108,1191,17;19.6;-92.63652,0
